t,object-id,object-name,is-collision,is-pass
-0.11999999999999875,8,gate,0,1
0.20999999999999688,9,gate,0,1
2.079999999999957,0,gate,0,1
3.3599999999999293,1,gate,0,1
4.349999999999909,2,gate,0,1
6.089999999999873,3,gate,0,1
6.399999999999865,4,gate,0,1
8.139999999999826,5,gate,0,1
9.399999999999801,6,gate,0,1
10.539999999999775,7,gate,0,1
