time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.1,5.13333333333332,5.033333333333321,54.71474437147208,3,[9 0 1],[0.1        2.13333333 3.51666667],1,./process/dda_offline_0/trajectory_mpc2nw_st-40_if-60_cf-20_02/
