t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,network_used
-2.0,18.724860999999997,-9.577698,1.9181669,0.39878064,-0.14949742,-0.90413326,-0.034169633,-11.772057,-0.9804559000000002,-0.24686976,1.2901868,0.08155303,-0.012028043,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,10.4380245,0.44996914,-2.9478183,-1.2536236,0
-1.99,18.606504,-9.587234500000001,1.9157771000000001,0.3990931,-0.15527624,-0.90294087,-0.036218055,-11.898665,-0.92661864,-0.2316422,1.196086,0.17608912,0.15714264,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,14.405137,-2.0700366000000003,-6.195418,0.6490478,0
-1.98,18.486897,-9.596228,1.9135244999999999,0.39965072,-0.16098629,-0.90165067,-0.03726719,-12.022758999999999,-0.8717710999999999,-0.21922034,1.1042703,0.24348255,0.32103214,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,14.405137,-2.0700366000000003,-6.195418,0.6490478,0
-1.97,18.366055,-9.604667,1.911385,0.40030804,-0.16658637,-0.90033704,-0.037356738,-12.145143,-0.81583744,-0.20902814,1.0030974,0.27666652,0.47899476,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,14.405137,-2.0700366000000003,-6.195418,0.6490478,0
-1.96,18.244,-9.612542,1.9093361,0.40092373,-0.17201947,-0.89907485,-0.036520372999999995,-12.265823,-0.7590665,-0.20111668,0.89315695,0.28009614,0.6314001,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,5.9100485,-2.2555516,-5.1729064000000005,0.9437879000000001,0
-1.95,18.120743,-9.619846,1.9073547999999998,0.40137467,-0.17723285,-0.8979290000000001,-0.034789454,-12.384793,-0.7017076999999999,-0.19548184,0.7750986,0.25768572,0.7785857,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,5.9100485,-2.2555516,-5.1729064000000005,0.9437879000000001,0
-1.94,17.996307,-9.626575,1.9054188000000003,0.40155372,-0.18217814,-0.8969555,-0.03219334,-12.50203,-0.6440081,-0.19207226,0.64960617,0.21287729999999996,0.9208603000000001,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,5.9100485,-2.2555516,-5.1729064000000005,0.9437879000000001,0
-1.93,17.870707,-9.632727000000001,1.9035058999999996,0.40136743,-0.18681145,-0.89620227,-0.028759647000000003,-12.617496000000001,-0.58621013,-0.19079693,0.5173770000000001,0.14869815,1.0585065,7.6077499354110625,-5.9999986818527145,-5.999999919756446,5.374488757562512,5.9100485,-2.2555516,-5.1729064000000005,0.9437879000000001,0
-1.92,17.743963,-9.6383,1.9015958,0.40073392,-0.19109325,-0.89570904,-0.024514478,-12.731143,-0.5285491999999999,-0.19153185,0.37910724,0.06781162,1.1917834999999999,7.851863497235291,-5.9999996658370565,-5.999999966735643,5.847544431878591,11.250239,-3.4303532,-7.229283000000001,2.4425824,0
-1.91,17.616062,-9.643284,1.8996935000000001,0.39970496,-0.1951453,-0.8954189,-0.019473622,-12.848691,-0.4682854,-0.18920928,0.29487488,0.03206369,1.3388301999999999,7.851863497235291,-5.9999996658370565,-5.999999966735643,5.847544431878591,11.250239,-3.4303532,-7.229283000000001,2.4425824,0
