time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.0,13.1666666666669,13.1666666666669,149.82729162062662,2,[9 0],[0.  1.9],0,./process/mpc2nw_switch-10_06/
