t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.0,1.4333333333333331,1.4333333333333331,16.123475152395027,1.545434677659264,0.49879716962951637,1,1,./process/dda_offline_0/mpc2nw_st-10_if-60_cf-20_00/trajectory.csv
