t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.0,5.999999999999982,5.999999999999982,71.3153361429165,1.9470102698624128,0.2927274987260289,4,1,./process/dda_offline_0/mpc2nw_st-40_if-60_cf-20_00/trajectory.csv
