time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.1,2.8833333333333284,2.7833333333333283,29.717672413620647,2,[9 0],[0.1        2.13333333],1,./process/dda_offline_0/trajectory_mpc2nw_st-20_if-60_cf-20_01/
