time-since-start [s],object-id,object-name,is-collision,is-pass
0.02,9,gate,0,1
2.199999999999997,0,gate,0,1
3.46999999999997,1,gate,0,1
4.769999999999944,2,gate,0,1
5.609999999999925,0,wall,1,0
