t,object-id,object-name,is-collision,is-pass
-0.1399999999999988,8,gate,0,1
0.21999999999999664,9,gate,0,1
2.049999999999958,0,gate,0,1
3.559999999999926,1,gate,0,1
4.5099999999999065,2,gate,0,1
7.1499999999998485,1,wall,1,0
11.769999999999747,5,wall,1,0
13.039999999999724,1,wall,1,0
