time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,1.5,2.7199999999999855,2.6999999999999855,1.48,1.2199999999999855,28.098777642672975,15.264321002397448,12.739970011692431,2,1,1,[9 0],[9],[0],[0.02 2.18],[0.02],[2.18],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-15_01/
