t,object-id,object-name,is-collision,is-pass
-0.1399999999999988,8,gate,0,1
0.21999999999999664,9,gate,0,1
2.0399999999999583,0,gate,0,1
3.559999999999926,1,gate,0,1
4.519999999999905,2,gate,0,1
9.979999999999787,6,gate,1,0
13.509999999999714,1,wall,1,0
