t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
1.1100000000000008,2.349999999999994,1.239999999999993,16.74903803399582,2.3143137440604886,3.8696673689695302,0,1,./process/dda_0/mpc2nw_mt-70_st-10_01/trajectory.csv
