time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,1.5,2.339999999999994,2.319999999999994,1.48,0.8399999999999941,22.975907698745882,15.531392368722141,7.357601571505253,1,1,0,[9],[9],[],[0.02],[0.02],[],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-15_02/
