time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,2.5,3.4999999999999694,3.4799999999999693,2.48,0.9999999999999694,34.20470098130939,25.100239582100972,9.014923198183705,2,2,0,[9 0],[9 0],[],[0.02 2.24],[0.02 2.24],[],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-25_01/
