time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.1,1.0,2.099999999999997,1.999999999999997,0.9,1.099999999999997,28.42490904584107,8.748077425162617,19.508824926327474,1,1,0,[9],[9],[],[0.1],[0.1],[],1,./process/dda_offline_0/trajectory_mpc2nw_st-10_if-60_cf-20_01/
