t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.0,2.833333333333328,2.833333333333328,30.082607578354,1.9590770270799642,0.7241978103264,2,1,./process/dda_offline_0/mpc2nw_st-20_if-60_cf-20_01/trajectory.csv
