time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m],velocity_y [m],velocity_z [m],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used
0.0,6.2930234722514005,-5.999999839042919,-5.999999941336618,3.3496964939411242,140.03816,8.691039,-47.394245,14.935929,-0.3565825,1.8399144,2.322772,-0.2727708,0.4163314,-0.05168207,-0.86579055,-7.9229074,9.085356,0.40607595,0.0,0.0,0.0,0
0.01,6.2930234722514005,-5.999999839042919,-5.999999941336618,3.3496964939411242,140.03816,8.691039,-47.394245,14.935929,-0.43628132,1.9309827,2.3267817,-0.27239308,0.41604745,-0.05126269,-0.8660708,-8.016575,9.128134,0.39561263,-0.18279524,-0.18281701,0.0970491,0
0.02,6.2930234722514005,-5.999999839042919,-5.999999941336618,3.3496964939411242,140.03816,8.691039,-47.394245,14.935929,-0.5169077,2.0224733,2.330679,-0.2712671,0.41519675,-0.050005127,-0.86690557,-8.108422,9.169808,0.38357285,-0.36447927,-0.36456412,0.19178712,0
0.03,6.2930234722514005,-5.999999839042919,-5.999999941336618,3.3496964939411242,140.03816,8.691039,-47.394245,14.935929,-0.59844357,2.1143742,2.3344483,-0.26940262,0.41377982,-0.047911182,-0.86828154,-8.198475,9.210103,0.37012026,-0.5448207,-0.5450019,0.2842912,0
0.04,6.2930234722514005,-5.999999839042919,-5.999999941336618,3.3496964939411242,140.03816,8.691039,-47.394245,14.935929,-0.68087107,2.2066696,2.338077,-0.2668081,0.41179562,-0.044983853,-0.8701804,-8.286756,9.2487545,0.3554075,-0.72361755,-0.723921,0.37463415,0
0.05,7.612284775197954,-5.999999910302162,-5.999999974218891,3.924761179891598,140.03816,8.691039,-47.394245,14.935929,-0.7641727,2.2993424,2.3415527,-0.26349074,0.4092415,-0.04122722,-0.872579,-8.373281,9.285522,0.33957565,-0.9006941,-0.90113914,0.4628846,0
0.060000000000000005,7.612284775197954,-5.999999910302162,-5.999999974218891,3.924761179891598,140.03816,8.691039,-47.394245,14.935929,-0.84839123,2.3923974,2.3449228,-0.25944555,0.40618116,-0.036801375,-0.8754144,-8.470159,9.325138,0.33434963,-1.0312492,-1.0318514,0.57333547,0
0.07,7.612284775197954,-5.999999910302162,-5.999999974218891,3.924761179891598,140.03816,8.691039,-47.394245,14.935929,-0.93356985,2.4858363,2.3482366,-0.25466204,0.40266505,-0.031838916,-0.87863195,-8.565285,9.362268,0.3283268,-1.1667558,-1.1675279,0.6806306,0
0.08,7.612284775197954,-5.999999910302162,-5.999999974218891,3.924761179891598,140.03816,8.691039,-47.394245,14.935929,-1.0196908,2.5796335,2.3514864,-0.24913833,0.3986697,-0.02630684,-0.88221323,-8.658624,9.396741,0.32157487,-1.3063774,-1.3073299,0.78491926,0
0.09,7.612284775197954,-5.999999910302162,-5.999999974218891,3.924761179891598,140.03816,8.691039,-47.394245,14.935929,-1.106736,2.6737616,2.3546658,-0.24287264,0.39417222,-0.020177282,-0.8861341,-8.750131,9.428386,0.31415758,-1.4493656,-1.4505066,0.8863394,0
0.09999999999999999,7.612284775197954,-5.999999910302162,-5.999999974218891,3.924761179891598,140.03816,8.691039,-47.394245,14.935929,-1.1946869,2.768191,2.3577676,-0.23586339,0.38915008,-0.01342712,-0.8903651,-8.839753,9.457044,0.306133,-1.5950508,-1.5963867,0.98501885,0
0.10999999999999999,9.28080171911863,-5.999999964393168,-5.999999998263449,3.6074655228579218,140.03816,8.691039,-47.394245,14.935929,-1.2835244,2.8628914,2.3607864,-0.22810921,0.3835811,-0.0060376553,-0.89487153,-8.927428,9.48256,0.29755214,-1.7428352,-1.7443699,1.0810763,0
0.11999999999999998,9.28080171911863,-5.999999964393168,-5.999999998263449,3.6074655228579218,140.03816,8.691039,-47.394245,14.935929,-1.3732567,2.9578383,2.363746,-0.21954004,0.37729,0.0022673425,-0.8996939,-9.018618,9.506212,0.29422045,-1.9814832,-1.9833363,1.1670343,0
0.12999999999999998,9.28080171911863,-5.999999964393168,-5.999999998263449,3.6074655228579218,140.03816,8.691039,-47.394245,14.935929,-1.463888,3.0530026,2.3666682,-0.2100909,0.37011203,0.011726777,-0.90484315,-9.107268,9.526035,0.29014045,-2.213014,-2.2151725,1.2514671,0
0.13999999999999999,9.28080171911863,-5.999999964393168,-5.999999998263449,3.6074655228579218,140.03816,8.691039,-47.394245,14.935929,-1.5553929,3.1483448,2.3695462,-0.19976798,0.36203995,0.02229993,-0.910232,-9.193273,9.541798,0.2854042,-2.4377842,-2.4402359,1.3343822,0
0.15,9.28080171911863,-5.999999964393168,-5.999999998263449,3.6074655228579218,140.03816,8.691039,-47.394245,14.935929,-1.6477439,3.2438235,2.3723738,-0.18857715,0.353065,0.03394635,-0.9157681,-9.2765045,9.553304,0.28007284,-2.6561253,-2.6588554,1.4157891,0
0.16,12.720857200846003,-5.99999999289959,-6.0,3.2779801149274617,140.03816,8.691039,-47.394245,14.935929,-1.7409129,3.3393955,2.3751454,-0.17652446,0.3431776,0.046625342,-0.92135453,-9.356815,9.5603895,0.27417675,-2.868342,-2.8713365,1.4956995,0
0.17,12.720857200846003,-5.99999999289959,-6.0,3.2779801149274617,140.03816,8.691039,-47.394245,14.935929,-1.8349383,3.4350188,2.3779364,-0.16348714,0.33210006,0.06068387,-0.9269837,-9.447608,9.563344,0.28384236,-3.2134852,-3.2169976,1.5703659,0
0.18000000000000002,12.720857200846003,-5.99999999289959,-6.0,3.2779801149274617,140.03816,8.691039,-47.394245,14.935929,-1.9298505,3.5306432,2.3808186,-0.14934939,0.3195667,0.07641795,-0.93259424,-9.53414,9.560633,0.29246983,-3.5414178,-3.545396,1.6446438,0
0.19000000000000003,12.720857200846003,-5.99999999289959,-6.0,3.2779801149274617,140.03816,8.691039,-47.394245,14.935929,-2.0256054,3.6262112,2.3837821,-0.13412936,0.305585,0.09371098,-0.9380007,-9.616119,9.552019,0.3000635,-3.8534636,-3.8578603,1.7184303,0
0.20000000000000004,16.250866617685585,-6.0,-6.0,2.4276051312669207,140.03816,8.691039,-47.394245,14.935929,-2.122156,3.7216628,2.386816,-0.117847055,0.29016238,0.11244781,-0.9430129,-9.693227,9.537343,0.30656004,-4.150825,-4.1555986,1.7916355,0
0.21000000000000005,16.250866617685585,-6.0,-6.0,2.4276051312669207,140.03816,8.691039,-47.394245,14.935929,-2.2195494,3.8169103,2.390048,-0.100613035,0.27327558,0.1325684,-0.94742966,-9.784745,9.510822,0.34007564,-4.438777,-4.4436574,1.8228428,0
0.22000000000000006,16.250866617685585,-6.0,-6.0,2.4276051312669207,140.03816,8.691039,-47.394245,14.935929,-2.3178334,3.9118495,2.3936222,-0.08259032,0.2549964,0.15389392,-0.95103747,-9.871216,9.475639,0.37496266,-4.6818705,-4.6867476,1.8525187,0
0.23000000000000007,16.250866617685585,-6.0,-6.0,2.4276051312669207,140.03816,8.691039,-47.394245,14.935929,-2.4169536,4.0063925,2.3975506,-0.06387569,0.23546831,0.17615636,-0.95364743,-9.95186,9.431551,0.41084862,-4.8870945,-4.8918858,1.8807383,0
0.24000000000000007,16.250866617685585,-6.0,-6.0,2.4276051312669207,140.03816,8.691039,-47.394245,14.935929,-2.5168478,4.1004496,2.401841,-0.044559877,0.21482399,0.19912091,-0.9550999,-10.025908,9.378463,0.44727558,-5.060352,-5.0649962,1.9075731,0
