time-since-start [s],position_x [m],position_y [m],position_z [m],velocity_x [m/s],velocity_y [m/s],velocity_z [m/s],acceleration_x [m/s/s],acceleration_y [m/s/s],acceleration_z [m/s/s],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],euler_x [rad],euler_y [rad],euler_z [rad],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],drone_velocity_x [m/s],drone_velocity_y [m/s],drone_velocity_z [m/s],drone_acceleration_x [m/s/s],drone_acceleration_y [m/s/s],drone_acceleration_z [m/s/s],drone_omega_x [rad],drone_omega_y [rad],drone_omega_z [rad],flipped
0.0,18.53400764465332,-9.471707344055176,2.1169748306274427,-10.956827163696287,-4.328375816345215,0.557914555072785,7.341136932373048,-5.176555633544923,-12.3926362991333,0.0228483188651553,0.3869926765037533,-0.2633275952327096,-0.8833873444002102,0.7100509405136108,0.7364953199969692,-2.805708646774292,1.4621272087097168,-0.1355190575122833,-0.2204921543598178,8.34687328338623,-5.784470081329348,-5.99992036819458,-0.7788882851600647,9.8963623046875,-6.977530002593994,1.169500470161438,0.5535020232200623,0.7286058664321899,0
0.0020740032195902813,18.514077758789064,-9.479537963867188,2.1179881095886244,-10.961677551269531,-4.306723117828368,0.5572701096534735,7.346361160278318,-5.144156932830811,-12.451709747314451,0.0217192535090896,0.3867471783286827,-0.2640220008392782,-0.8833160686609489,0.7106730341911315,0.7365973631488251,-2.8079490661621094,1.46211576461792,-0.1364169418811798,-0.2208866626024249,8.343792915344237,-5.790143013000487,-5.991946220397949,-0.7587653994560242,9.882513046264648,-6.999338626861572,1.1699873208999634,0.5526601076126099,0.7287272810935974,0
0.004057168960557078,18.49413833618164,-9.48732852935791,2.1190001964569105,-10.96649169921875,-4.284998893737793,0.5566135048866278,7.392504215240478,-5.209622859954835,-12.58628273010254,0.0205900994153035,0.3865015053099691,-0.2647164223136862,-0.8832428035125098,0.7112967371940614,0.7367013136493128,-2.8101885318756104,1.4621036052703855,-0.1373156607151031,-0.2212844491004947,8.340688705444336,-5.795754432678223,-5.984011173248291,-0.7618212699890137,9.951177597045898,-7.064541816711426,1.1704752445220947,0.5518161654472351,0.7288485765457153,0
0.0060610771178915,18.47419128417969,-9.49507999420166,2.1200110912323016,-10.971268653869627,-4.263203144073486,0.5559446215629583,7.439529418945312,-5.220827102661134,-12.34844970703125,0.0194607696148288,0.3862558572278888,-0.2654107968421175,-0.8831674813549125,0.7119220495224,0.7368076483355925,-2.812427043914795,1.4620907306671145,-0.1382117420434952,-0.2216834127902988,8.337559700012207,-5.801302433013916,-5.9761152267456055,-0.860174298286438,9.981562614440918,-6.939792156219482,1.170961618423462,0.5509735941886902,0.7289698123931885,0
0.008065700530991649,18.45423469543457,-9.50279140472412,2.1210205554962167,-10.976017951965332,-4.241330146789552,0.5552704334259039,7.297466754913329,-5.274582386016848,-12.55934715270996,0.0183315791658364,0.3860102551014577,-0.266104606135194,-0.8830902415695847,0.7125478982925416,0.7369163672076628,-2.814664363861084,1.4618326425552368,-0.1389850825071335,-0.2220001816749576,8.334409713745117,-5.806784152984619,-5.968273639678955,-0.7118568420410156,10.028712272644045,-7.125229835510254,1.1711946725845337,0.5501314401626587,0.7289570569992065,0
0.010036945342989156,18.43427047729492,-9.51046371459961,2.1220288276672377,-10.980779647827148,-4.21987247467041,0.5546014904975897,7.384229183197019,-5.19850254058838,-12.370003700256348,0.0172025183056363,0.3857645403178361,-0.2667983428232669,-0.8830110061964525,0.7131753563880922,0.7370269934283651,-2.8169002532958984,1.4615719318389893,-0.1397596150636673,-0.2223186045885089,8.331375122070312,-5.812633514404298,-5.9602952003479,-0.8036863803863525,9.965782165527344,-6.9704651832580575,1.1714264154434204,0.5492863059043884,0.7289442420005798,0
0.01206064224241743,18.41429672241211,-9.518096923828123,2.1230359077453627,-10.985504150390623,-4.198343753814696,0.5539200901985174,7.252241611480713,-5.157896518707276,-12.580565452575684,0.0160736015888722,0.3855188727388916,-0.2674915171616023,-0.8829298535787997,0.7138033509254457,0.7371400038348597,-2.8191349506378174,1.4613134860992432,-0.1405306607484817,-0.2226396054029468,8.32831859588623,-5.818416118621826,-5.952357769012451,-0.648492157459259,9.917755126953123,-7.125046730041504,1.1716597080230713,0.5484444499015808,0.7289313077926636,0
0.014045000076265524,18.39431533813477,-9.525691032409668,2.124041795730592,-10.990191459655762,-4.176743507385254,0.5532261729240423,7.388749122619628,-5.080712795257568,-12.397954940795898,0.014944725703965,0.3852730602021297,-0.2681846409592682,-0.8828467152397792,0.7144328951835633,0.7372549215899871,-2.8213684558868413,1.4610517024993896,-0.1413034945726395,-0.2229620367288592,8.325239181518555,-5.824131965637207,-5.944460868835449,-0.7571320533752441,9.84412670135498,-6.9834532737731925,1.1718909740447998,0.5475988984107971,0.7289183735847473,0
0.01607680320738325,18.39431533813477,-9.525691032409668,2.124041795730592,-10.990191459655762,-4.176743507385254,0.5532261729240423,7.388749122619628,-5.080712795257568,-12.397954940795898,0.014944725703965,0.3852730602021297,-0.2681846409592682,-0.8828467152397792,0.7144328951835633,0.7372549215899871,-2.8213684558868413,1.4610517024993896,-0.1413034945726395,-0.2229620367288592,8.325239181518555,-5.824131965637207,-5.944460868835449,-0.7571320533752441,9.84412670135498,-6.9834532737731925,1.1718909740447998,0.5475988984107971,0.7289183735847473,0
0.018028736114501953,18.334317779541017,-9.548236846923828,2.1270515918731703,-11.004029273986816,-4.11151647567749,0.5510687232017523,7.126374721527099,-5.138133049011231,-12.583186149597168,0.0115587735008952,0.3845357964664197,-0.2702618422054316,-0.8825854931046724,0.7163274884223939,0.7376135031329558,-2.82806134223938,1.4602705240249634,-0.1436119824647903,-0.2239436060190204,8.315872192382812,-5.840879917144775,-5.921018600463867,-0.5514333844184875,9.87154483795166,-7.198350429534912,1.1725887060165403,0.5450683236122131,0.7288797497749329,0
