time-since-start [s],object-id,object-name,is-collision,is-pass
0.1,9,gate,0,1
2.149999999999997,0,gate,0,1
3.4999999999999925,1,gate,0,1
4.683333333333322,2,gate,0,1
5.999999999999983,0,wall,1,0
