time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m],velocity_y [m],velocity_z [m],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used
0.0,6.859567350728586,5.999999751726987,-5.999999958836299,-5.6345171795754645,74.12547,7.427244,-36.05519,7.097336,-0.3565825,1.8399144,2.322772,-0.2727708,0.4163314,-0.05168207,-0.86579055,-7.9229074,9.085356,0.40607595,6.0008073,-5.999176,5.5167413,0
0.01,6.859567350728586,5.999999751726987,-5.999999958836299,-5.6345171795754645,74.12547,7.427244,-36.05519,7.097336,-0.43691942,1.9312935,2.3274176,-0.26326326,0.38028488,-0.08056688,-0.882941,-8.14043,9.191344,0.52476627,5.999468,-6.000505,5.208315,0
0.02,6.859567350728586,5.999999751726987,-5.999999958836299,-5.6345171795754645,74.12547,7.427244,-36.05519,7.097336,-0.51930135,2.0237613,2.3333006,-0.25444534,0.34341398,-0.10866634,-0.89750546,-8.331875,9.303091,0.6530411,5.9984007,-6.00163,4.907527,0
0.03,6.859567350728586,5.999999751726987,-5.999999958836299,-5.6345171795754645,74.12547,7.427244,-36.05519,7.097336,-0.60346675,2.1173756,2.340502,-0.24634741,0.3058754,-0.1359894,-0.9095384,-8.49712,9.420633,0.788075,5.9975586,-6.002579,4.6141887,0
0.04,6.859567350728586,5.999999751726987,-5.999999958836299,-5.6345171795754645,74.12547,7.427244,-36.05519,7.097336,-0.6891541,2.2121937,2.3490758,-0.23899107,0.26781657,-0.16254798,-0.919095,-8.636291,9.543847,0.9271515,5.9969015,-6.003377,4.3281155,0
0.05,5.624792176929369,5.999999783800645,-5.999999994028043,-5.999999841286809,74.12547,7.427244,-36.05519,7.097336,-0.77610415,2.308271,2.3590498,-0.23239003,0.22937651,-0.18835613,-0.92623067,-8.749744,9.672464,1.0676869,5.996396,-6.004045,4.0491266,0
0.060000000000000005,5.624792176929369,5.999999783800645,-5.999999994028043,-5.999999841286809,74.12547,7.427244,-36.05519,7.097336,-0.864068,2.4056678,2.3704402,-0.22655842,0.19068766,-0.2134276,-0.93099844,-8.839096,9.807687,1.2100852,5.9960027,-6.004614,3.7738013,0
0.07,5.624792176929369,5.999999783800645,-5.999999994028043,-5.999999841286809,74.12547,7.427244,-36.05519,7.097336,-0.9528011,2.5044403,2.38324,-0.22150369,0.15187515,-0.23777749,-0.9334516,-8.903746,9.947475,1.349205,5.995714,-6.005083,3.5052946,0
0.08,5.624792176929369,5.999999783800645,-5.999999994028043,-5.999999841286809,74.12547,7.427244,-36.05519,7.097336,-1.0420611,2.604631,2.3974059,-0.21721955,0.113055535,-0.26142332,-0.9336445,-8.944613,10.091231,1.4829334,5.9955096,-6.005467,3.2434378,0
0.09,5.624792176929369,5.999999783800645,-5.999999994028043,-5.999999841286809,74.12547,7.427244,-36.05519,7.097336,-1.1316154,2.7062764,2.4128737,-0.2136943,0.07433871,-0.28438234,-0.93163043,-8.962762,10.238282,1.6093448,5.995374,-6.005777,2.9880664,0
0.09999999999999999,5.624792176929369,5.999999783800645,-5.999999994028043,-5.999999841286809,74.12547,7.427244,-36.05519,7.097336,-1.2212424,2.8094056,2.4295619,-0.21091133,0.03582839,-0.3066713,-0.9274619,-8.959376,10.387893,1.7267065,5.9952946,-6.0060234,2.7390196,0
0.10999999999999999,3.6056480719720816,5.9999998568346165,-6.0,-5.999999896161936,74.12547,7.427244,-36.05519,7.097336,-1.3107333,2.9140406,2.4473717,-0.20884956,-0.0023774458,-0.32830596,-0.9211903,-8.935743,10.539286,1.8334816,5.995259,-6.0062156,2.496141,0
0.11999999999999998,3.6056480719720816,5.9999998568346165,-6.0,-5.999999896161936,74.12547,7.427244,-36.05519,7.097336,-1.3999002,3.0201643,2.4661515,-0.20746201,-0.040194,-0.34930053,-0.91287094,-8.8949375,10.685544,1.9205962,5.995296,-6.006324,2.2687697,0
0.12999999999999998,3.6056480719720816,5.9999998568346165,-6.0,-5.999999896161936,74.12547,7.427244,-36.05519,7.097336,-1.4885744,3.1277518,2.4857404,-0.20669895,-0.077541694,-0.36966634,-0.90255743,-8.837394,10.831937,1.9951589,5.995354,-6.0063972,2.04703,0
0.13999999999999999,3.6056480719720816,5.9999998568346165,-6.0,-5.999999896161936,74.12547,7.427244,-36.05519,7.097336,-1.5765954,3.2368007,2.5060084,-0.20653011,-0.114337586,-0.38941288,-0.8902978,-8.764537,10.977664,2.05625,5.995428,-6.006441,1.8307818,0
0.15,3.6056480719720816,5.9999998568346165,-6.0,-5.999999896161936,74.12547,7.427244,-36.05519,7.097336,-1.6638174,3.3473003,2.5268166,-0.20692253,-0.15050277,-0.40854782,-0.8761398,-8.677829,11.1219225,2.1031284,5.995514,-6.006459,1.6198894,0
0.16,4.405755851926585,5.999999919494869,-6.0,-5.999999946792511,74.12547,7.427244,-36.05519,7.097336,-1.7501093,3.4592316,2.54802,-0.20784089,-0.18596208,-0.42707732,-0.86013114,-8.57875,11.263928,2.135224,5.9956083,-6.0064564,1.4142201,0
0.17,4.405755851926585,5.999999919494869,-6.0,-5.999999946792511,74.12547,7.427244,-36.05519,7.097336,-1.8353448,3.5725818,2.5694795,-0.20925592,-0.22063981,-0.44500744,-0.8423175,-8.466722,11.405524,2.1542902,5.9956937,-6.0064487,1.2098831,0
0.18000000000000002,4.405755851926585,5.999999919494869,-6.0,-5.999999946792511,74.12547,7.427244,-36.05519,7.097336,-1.9194108,3.687329,2.5910516,-0.21113606,-0.25446346,-0.4623428,-0.822745,-8.345109,11.543295,2.1576355,5.9957857,-6.006423,1.0106069,0
0.19000000000000003,4.405755851926585,5.999999919494869,-6.0,-5.999999946792511,74.12547,7.427244,-36.05519,7.097336,-2.0022192,3.803432,2.6125782,-0.21343987,-0.28736773,-0.47908446,-0.80146223,-8.215403,11.676524,2.145163,5.9958816,-6.006381,0.81626594,0
0.20000000000000004,5.241029952854315,5.99999995819932,-6.0,-5.999999980856324,74.12547,7.427244,-36.05519,7.097336,-2.0836961,3.9208417,2.633901,-0.21612448,-0.31929016,-0.49523145,-0.77851796,-8.079064,11.804537,2.1169207,5.9959793,-6.006325,0.62673825,0
0.21000000000000005,5.241029952854315,5.99999995819932,-6.0,-5.999999980856324,74.12547,7.427244,-36.05519,7.097336,-2.1637676,4.039516,2.654869,-0.21915357,-0.35016623,-0.5107841,-0.7539598,-7.9345093,11.929299,2.0742447,5.9960623,-6.006272,0.4379778,0
0.22000000000000006,5.241029952854315,5.99999995819932,-6.0,-5.999999980856324,74.12547,7.427244,-36.05519,7.097336,-2.2423728,4.159405,2.6753323,-0.22248934,-0.37993413,-0.5257411,-0.727836,-7.7860436,12.047503,2.015966,5.9961476,-6.006206,0.25389227,0
0.23000000000000007,5.241029952854315,5.99999995819932,-6.0,-5.999999980856324,74.12547,7.427244,-36.05519,7.097336,-2.3194797,4.2804413,2.6951363,-0.22608528,-0.40853944,-0.54009616,-0.70019823,-7.6350207,12.15861,1.9425174,5.9962335,-6.006129,0.07436591,0
0.24000000000000007,5.241029952854315,5.99999995819932,-6.0,-5.999999980856324,74.12547,7.427244,-36.05519,7.097336,-2.3950691,4.402551,2.7141323,-0.22989431,-0.4359303,-0.553841,-0.6710991,-7.4827323,12.262141,1.8544402,5.9963193,-6.006042,-0.100714214,0
0.25000000000000006,16.37058351534872,-6.0,-6.0,3.4182980353287076,74.12547,7.427244,-36.05519,7.097336,-2.4691343,4.5256567,2.732177,-0.23386902,-0.4620573,-0.56696546,-0.6405927,-7.330404,12.357678,1.7523729,5.996404,-6.0059476,-0.2714582,0
0.26000000000000006,16.37058351534872,-6.0,-6.0,3.4182980353287076,74.12547,7.427244,-36.05519,7.097336,-2.5415146,4.6497736,2.7491183,-0.23834063,-0.48567638,-0.5773133,-0.61157346,-7.1458497,12.464108,1.6335865,4.6506133,-5.4799013,-0.1373212,0
0.2700000000000001,16.37058351534872,-6.0,-6.0,3.4182980353287076,74.12547,7.427244,-36.05519,7.097336,-2.6120572,4.774905,2.7648053,-0.24383166,-0.50613385,-0.58326584,-0.58666533,-6.9629755,12.560674,1.502031,3.4670103,-5.0837216,-0.005511906,0
0.2800000000000001,16.37058351534872,-6.0,-6.0,3.4182980353287076,74.12547,7.427244,-36.05519,7.097336,-2.6807816,4.9009533,2.779127,-0.25052753,-0.52413124,-0.5854758,-0.5654565,-6.782274,12.647493,1.3609955,2.421245,-4.796199,0.124002576,0
0.2900000000000001,16.37058351534872,-6.0,-6.0,3.4182980353287076,74.12547,7.427244,-36.05519,7.097336,-2.7477107,5.027822,2.7920022,-0.2585534,-0.54020524,-0.5844339,-0.5475089,-6.6039,12.724758,1.2132102,1.4927849,-4.5994163,0.25125116,0
0.3000000000000001,17.49293719929024,-6.0,-6.0,3.004007883452989,74.12547,7.427244,-36.05519,7.097336,-2.8128674,5.155416,2.8033757,-0.2679871,-0.55476093,-0.58050555,-0.53238803,-6.427821,12.7926655,1.0609331,0.6643069,-4.4782424,0.37626,0
0.3100000000000001,17.49293719929024,-6.0,-6.0,3.004007883452989,74.12547,7.427244,-36.05519,7.097336,-2.8762617,5.283648,2.8132076,-0.27913955,-0.56813663,-0.57379633,-0.5196731,-6.2514,12.852202,0.9052264,-0.16699497,-4.5081115,0.48660168,0
0.3200000000000001,17.49293719929024,-6.0,-6.0,3.004007883452989,74.12547,7.427244,-36.05519,7.097336,-2.9379036,5.4124274,2.8214772,-0.29225284,-0.58056647,-0.564352,-0.50895804,-6.077351,12.902247,0.7486545,-0.9165311,-4.581302,0.5958112,0
0.3300000000000001,17.49293719929024,-6.0,-6.0,3.004007883452989,74.12547,7.427244,-36.05519,7.097336,-2.997816,5.54166,2.8281825,-0.30725393,-0.59216887,-0.5523275,-0.4998659,-5.905469,12.942742,0.5926143,-1.5955585,-4.6895566,0.70381075,0
0.34000000000000014,17.49293719929024,-6.0,-6.0,3.004007883452989,74.12547,7.427244,-36.05519,7.097336,-3.05602,5.671249,2.8333354,-0.32404962,-0.6030077,-0.5378296,-0.49205026,-5.7356505,12.973595,0.43827397,-2.213648,-4.825972,0.8105327,0
0.35000000000000014,20.99999999196129,-6.0,-6.0,2.301741486110874,74.12547,7.427244,-36.05519,7.097336,-3.1125364,5.801098,2.8369575,-0.3425289,-0.6131023,-0.52092856,-0.4851942,-5.567914,12.994692,0.28661522,-2.7789428,-4.9847903,0.91591835,0
0.36000000000000015,20.99999999196129,-6.0,-6.0,2.301741486110874,74.12547,7.427244,-36.05519,7.097336,-3.167214,5.931122,2.8390272,-0.3625773,-0.6223873,-0.50174654,-0.47898078,-5.3673506,13.008271,0.12787022,-3.2809427,-5.143555,0.98392105,0
0.37000000000000016,20.99999999196129,-6.0,-6.0,2.301741486110874,74.12547,7.427244,-36.05519,7.097336,-3.219878,6.061222,2.8395278,-0.38392356,-0.6307586,-0.48050922,-0.47313595,-5.1652346,13.009828,-0.027092852,-3.7046702,-5.2775435,1.0485868,0
0.38000000000000017,20.99999999196129,-6.0,-6.0,2.301741486110874,74.12547,7.427244,-36.05519,7.097336,-3.2705154,6.1912756,2.8385012,-0.40623605,-0.6381534,-0.45740256,-0.46745676,-4.9621596,12.9988165,-0.17738868,-4.0623326,-5.3906164,1.1100795,0
