t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.6400000000000003,15.169999999999721,14.52999999999972,153.1403872617223,18.733328901573238,4.603505876069963,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_18/trajectory.csv
