time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,3.0,5.37999999999993,5.35999999999993,2.98,2.3799999999999297,48.255571166732,27.807283106064848,20.353204720027,3,2,1,[9 0 1],[9 0],[1],[0.02 2.21 3.48],[0.02 2.21],[3.48],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-30_00/
