time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,3.5,5.459999999999927,5.439999999999928,3.48,1.9599999999999271,53.74539388933255,32.81622138316151,20.8347290406695,3,3,0,[9 0 1],[9 0 1],[],[0.02 2.22 3.49],[0.02 2.22 3.49],[],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-35_00/
