time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.1,1.5166666666666662,1.416666666666666,16.144921322281935,1,[9],[0.1],1,./process/dda_offline_0/trajectory_mpc2nw_st-10_if-60_cf-20_00/
