time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.0,3.3999999999999932,3.3999999999999932,38.93004366872533,2,[9 0],[0.         1.88333333],1,./process/mpc2nw_switch-10_04/
