time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m],velocity_y [m],velocity_z [m],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used
0.0,5.614256778175097,5.999999802716506,-5.9999999309815655,-5.415830547810644,61.365295,-4.336003,-1.4623883,-3.688866,-0.3565825,1.8399144,2.322772,-0.2727708,0.4163314,-0.05168207,-0.86579055,-7.9229074,9.085356,0.40607595,-2.2803261,-1.7369511,-3.1884105,0
0.01,5.614256778175097,5.999999802716506,-5.9999999309815655,-5.415830547810644,61.365295,-4.336003,-1.4623883,-3.688866,-0.43622485,1.9309535,2.3267298,-0.283001,0.41219252,-0.034143724,-0.8653566,-8.00523,9.121824,0.38533524,-1.640612,-1.7515349,-3.2394454,0
0.02,5.614256778175097,5.999999802716506,-5.9999999309815655,-5.415830547810644,61.365295,-4.336003,-1.4623883,-3.688866,-0.51667935,2.0223386,2.3304753,-0.29459193,0.40690202,-0.01906399,-0.86445534,-8.085288,9.154688,0.36360148,-1.0664626,-1.7980143,-3.2910402,0
0.03,5.614256778175097,5.999999802716506,-5.9999999309815655,-5.415830547810644,61.365295,-4.336003,-1.4623883,-3.688866,-0.597922,2.1140373,2.3339987,-0.30740875,0.40040076,-0.006139385,-0.8632158,-8.162838,9.184608,0.34097427,-0.5491709,-1.8698996,-3.343031,0
0.04,5.614256778175097,5.999999802716506,-5.9999999309815655,-5.415830547810644,61.365295,-4.336003,-1.4623883,-3.688866,-0.67992675,2.2060225,2.337292,-0.32132253,0.39263967,0.0048948955,-0.86172044,-8.237671,9.212119,0.31759012,-0.08128105,-1.9618194,-3.395271,0
0.05,7.674387819382013,5.99999991060671,-5.999999969767318,-4.6084090909045,61.365295,-4.336003,-1.4623883,-3.688866,-0.76266545,2.2982726,2.3403482,-0.3362107,0.3835789,0.014269594,-0.8600152,-8.309606,9.237633,0.29360232,0.34359774,-2.0693374,-3.4476304,0
0.060000000000000005,7.674387819382013,5.99999991060671,-5.999999969767318,-4.6084090909045,61.365295,-4.336003,-1.4623883,-3.688866,-0.84612364,2.3907747,2.3431785,-0.35205728,0.37267286,0.021941219,-0.8583061,-8.38142,9.262495,0.2723517,0.8989749,-2.3575397,-3.4754143,0
0.07,7.674387819382013,5.99999991060671,-5.999999969767318,-4.6084090909045,61.365295,-4.336003,-1.4623883,-3.688866,-0.93027997,2.4835167,2.3457923,-0.36882117,0.3594389,0.027881617,-0.8567364,-8.449213,9.285693,0.25035396,1.4047456,-2.6377058,-3.505144,0
0.08,7.674387819382013,5.99999991060671,-5.999999969767318,-4.6084090909045,61.365295,-4.336003,-1.4623883,-3.688866,-1.0150932,2.5764837,2.3481836,-0.3863504,0.3439376,0.03229995,-0.8552176,-8.512767,9.3074255,0.22791256,1.8665639,-2.9090164,-3.5365372,0
0.09,7.674387819382013,5.99999991060671,-5.999999969767318,-4.6084090909045,61.365295,-4.336003,-1.4623883,-3.688866,-1.10052,2.669661,2.3503497,-0.40449747,0.3262275,0.035378885,-0.85364276,-8.571893,9.3278055,0.2052646,2.2893722,-3.170949,-3.5693417,0
0.09999999999999999,7.674387819382013,5.99999991060671,-5.999999969767318,-4.6084090909045,61.365295,-4.336003,-1.4623883,-3.688866,-1.1865152,2.7630358,2.352289,-0.42311883,0.30636668,0.037278123,-0.8518923,-8.626424,9.346873,0.18258063,2.6774952,-3.4232152,-3.6033304,0
0.10999999999999999,11.333720563083185,5.999999953564925,-5.999999994861717,-2.396627156893011,61.365295,-4.336003,-1.4623883,-3.688866,-1.2730322,2.856594,2.3540015,-0.4420742,0.28441465,0.038137514,-0.84983796,-8.676218,9.364613,0.15996599,3.0347242,-3.66571,-3.6383007,0
0.11999999999999998,11.333720563083185,5.999999953564925,-5.999999994861717,-2.396627156893011,61.365295,-4.336003,-1.4623883,-3.688866,-1.3600824,2.9503448,2.3555875,-0.46110108,0.25998598,0.037872102,-0.8475607,-8.733115,9.385315,0.15766162,3.496453,-4.0306973,-3.5773714,0
0.12999999999999998,11.333720563083185,5.999999953564925,-5.999999994861717,-2.396627156893011,61.365295,-4.336003,-1.4623883,-3.688866,-1.4476774,3.0442958,2.3571656,-0.47989032,0.2329004,0.03646298,-0.84506416,-8.785069,9.404656,0.1583989,3.886327,-4.338571,-3.519432,0
0.13999999999999999,11.333720563083185,5.999999953564925,-5.999999994861717,-2.396627156893011,61.365295,-4.336003,-1.4623883,-3.688866,-1.5357648,3.1384323,2.3587658,-0.49825257,0.20350024,0.034108803,-0.8421217,-8.831484,9.42233,0.1621571,4.2155232,-4.598274,-3.464336,0
0.15,11.333720563083185,5.999999953564925,-5.999999994861717,-2.396627156893011,61.365295,-4.336003,-1.4623883,-3.688866,-1.6242863,3.2327354,2.3604186,-0.5160231,0.1720917,0.030975617,-0.8385377,-8.87183,9.437994,0.16878562,4.4934816,-4.8173466,-3.411943,0
0.16,16.17882906872873,5.999999977055044,-6.0,-0.7850029045960066,61.365295,-4.336003,-1.4623883,-3.688866,-1.713179,3.327184,2.3621507,-0.53305954,0.13895117,0.027202936,-0.83414656,-8.905653,9.45129,0.17801706,4.728174,-5.002149,-3.3621213,0
