time-since-start [s],object-id,object-name,is-collision,is-pass
0.1,9,gate,0,1
2.149999999999997,0,gate,0,1
6.049999999999983,1,wall,1,0
6.649999999999982,1,wall,1,0
7.416666666666646,0,wall,1,0
