time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m],velocity_y [m],velocity_z [m],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used
0.0,18.740950219922897,1.1909241312047647,-5.999908385370852,-5.999946547384514,21.0,6.0,5.9999986,-5.727944,0.09937416017055511,0.882591724395752,2.602247476577759,-0.10530589520931244,0.020639725029468536,0.2395123988389969,-0.9649460911750793,-7.661694049835205,9.482780456542969,0.509408712387085,0.0,0.0,0.0,0
0.016666666666666666,18.740950219922897,1.1909241312047647,-5.999908385370852,-5.999946547384514,21.0,6.0,5.9999986,-5.727944,-0.028631217777729034,1.0390520095825195,2.6124327182769775,-0.10621803253889084,0.018030621111392975,0.2423064112663269,-0.9642006158828735,-7.6984543800354,9.293428421020508,0.7101735472679138,-0.5922624468803406,-0.5907765626907349,-0.391197144985199,0
0.03333333333333333,18.740950219922897,1.1909241312047647,-5.999908385370852,-5.999946547384514,21.0,6.0,5.9999986,-5.727944,-0.15721842646598816,1.1923860311508179,2.625842571258545,-0.1090570017695427,0.010879283770918846,0.24967102706432343,-0.9621097445487976,-7.731207847595215,9.106369018554688,0.8973519206047058,-1.0044808387756348,-1.0705928802490234,-0.7631328105926514,0
0.05,6.795799683681345,-3.691586632981732,-5.999998853688094,1.2180355713863322,21.0,5.990231,5.9999547,-2.8466668,-0.28630486130714417,1.3425819873809814,2.6422841548919678,-0.11377574503421783,-0.00043896434362977743,0.25997060537338257,-0.9588913917541504,-7.757986545562744,8.916522026062012,1.0737621784210205,-1.2314038276672363,-1.5163856744766235,-1.112978219985962,0
0.06666666666666667,6.795799683681345,-3.691586632981732,-5.999998853688094,1.2180355713863322,21.0,5.990231,5.9999547,-2.8466668,-0.4156826138496399,1.4904429912567139,2.6600944995880127,-0.11831037700176239,-0.01562062930315733,0.27130258083343506,-0.9550687074661255,-7.766605854034424,8.826594352722168,1.062304973602295,-1.2108083963394165,-1.993509292602539,-0.9837316870689392,0
0.08333333333333333,6.795799683681345,-3.691586632981732,-5.999998853688094,1.2180355713863322,21.0,5.990231,5.9999547,-2.8466668,-0.5451644659042358,1.6367954015731812,2.6776540279388428,-0.120781309902668,-0.03404104337096214,0.28305989503860474,-0.9508590698242188,-7.77033805847168,8.735496520996094,1.0436408519744873,-1.2514595985412598,-2.409496784210205,-0.8596508502960205,0
0.09999999999999999,6.795799683681345,-3.691586632981732,-5.999998853688094,1.2180355713863322,21.0,5.990231,5.9999547,-2.8466668,-0.6746625900268555,1.7816193103790283,2.6948416233062744,-0.12131787091493607,-0.055190183222293854,0.2955927848815918,-0.9459724426269531,-7.7684526443481445,8.643173217773438,1.0175914764404297,-1.3367421627044678,-2.7778372764587402,-0.7404661178588867,0
0.11666666666666665,8.579970744481145,-3.007899790043102,-5.999999201109869,1.5493144166694777,20.77793,-4.6997833,-2.7495577,-1.3325526,-0.8040789365768433,1.924893856048584,2.711531162261963,-0.12003793567419052,-0.07865936309099197,0.30913040041923523,-0.9401302337646484,-7.76047945022583,8.549574851989746,0.9838517308235168,-1.4541376829147339,-3.108710527420044,-0.6259282231330872,0
0.13333333333333333,8.579970744481145,-3.007899790043102,-5.999999201109869,1.5493144166694777,20.77793,-4.6997833,-2.7495577,-1.3325526,-0.9332916736602783,2.06646990776062,2.7277579307556152,-0.1168215423822403,-0.10431846976280212,0.3233352303504944,-0.9332349896430969,-7.7437849044799805,8.439287185668945,0.961865246295929,-1.4703710079193115,-3.4542601108551025,-0.48504409193992615,0
0.15,8.579970744481145,-3.007899790043102,-5.999999201109869,1.5493144166694777,20.77793,-4.6997833,-2.7495577,-1.3325526,-1.0621615648269653,2.2061944007873535,2.7435412406921387,-0.11157233268022537,-0.13201674818992615,0.3379793167114258,-0.9251465201377869,-7.719301223754883,8.3274507522583,0.9305614829063416,-1.5348750352859497,-3.7671031951904297,-0.35063087940216064,0
0.16666666666666666,9.95368250388911,-1.2465774920236508,-5.999998896485287,0.6123568286419304,20.525507,-1.5129333,-0.8963541,0.4043,-1.1905574798583984,2.3440451622009277,2.758721351623535,-0.10443104058504105,-0.16142427921295166,0.3532955050468445,-0.9155443906784058,-7.68687105178833,8.214461326599121,0.8893755674362183,-1.635058045387268,-4.054571151733398,-0.2222355306148529,0
0.18333333333333332,9.95368250388911,-1.2465774920236508,-5.999998896485287,0.6123568286419304,20.525507,-1.5129333,-0.8963541,0.4043,-1.318345308303833,2.4800031185150146,2.7731313705444336,-0.09523894637823105,-0.19331248104572296,0.368625283241272,-0.9042555093765259,-7.646074295043945,8.099865913391113,0.8386200070381165,-1.5393723249435425,-4.53323221206665,-0.1551155149936676,0
0.19999999999999998,9.95368250388911,-1.2465774920236508,-5.999998896485287,0.6123568286419304,20.525507,-1.5129333,-0.8963541,0.4043,-1.4453715085983276,2.6140213012695312,2.7866313457489014,-0.0839991644024849,-0.22790446877479553,0.38317564129829407,-0.8911694884300232,-7.595344066619873,7.9818291664123535,0.7799962759017944,-1.4671971797943115,-4.8941264152526855,-0.09339345246553421,0
