time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.1,4.566666666666656,4.466666666666656,52.754340478169325,3,[9 0 1],[0.1  2.1  3.45],1,./process/dda_offline_0/trajectory_mpc2nw_st-30_if-60_cf-20_02/
