t,object-id,object-name,is-collision,is-pass
0.02,9,gate,0,1
2.1699999999999977,0,gate,0,1
3.4899999999999696,1,gate,0,1
4.999999999999939,1,wall,1,0
5.0199999999999365,5,wall,1,0
