time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.1,2.0,3.0833333333333277,2.9833333333333276,1.9,1.0833333333333277,35.67007862348308,19.250440473489764,16.29148791262868,2,1,1,[9 0],[9],[0],[0.1  2.15],[0.1],[2.15],1,./process/dda_offline_0/trajectory_mpc2nw_st-20_if-60_cf-20_02/
