t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.3600000000000001,15.169999999999721,14.809999999999723,155.2367114337245,18.873032225179717,4.750946702517994,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_00/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.17582971960275,18.84976275214216,4.7557874014462485,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_01/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.27982113687457,18.86323163369246,4.748364302296127,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_02/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.1915691018369,18.84850276141228,4.726364453275694,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_03/trajectory.csv
0.6400000000000003,15.169999999999721,14.52999999999972,153.10325769172738,18.759824962757907,4.581881144508785,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_04/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.1251719064343,18.83870234448252,4.724683586902909,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_05/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.25917431230906,18.854738239685027,4.715501307630046,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_06/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.18864502476444,18.863427760733146,4.738165633675802,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_07/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.24463176964238,18.857636959186188,4.654012511565662,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_08/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.34977930297933,18.875436836816426,4.67994663037738,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_09/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.27115257416153,18.88511807197911,4.7546026436934525,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_10/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.1739161697575,18.848353669654227,4.7048677998012565,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_11/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.07937752928757,18.81196632629121,4.698338571481995,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_12/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.95453367719716,18.83214100088702,4.754539077236295,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_13/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.07995042197118,18.8200160760352,4.697134167566343,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_14/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.25963829687961,18.8518257630097,4.668225378335926,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_15/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.08499453958999,18.836239410828554,4.705770016062687,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_16/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.2252781369036,18.881425160979454,4.650280312389903,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_17/trajectory.csv
0.6400000000000003,15.169999999999721,14.52999999999972,153.1403872617223,18.733328901573238,4.603505876069963,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_18/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,155.14383822512008,18.8167262911599,4.699191229663203,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep100/mpc2nw_mt-152_st-20_19/trajectory.csv
