t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.3600000000000001,15.169999999999721,14.809999999999723,154.35509745348546,18.839193823043992,4.380604421185794,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_00/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.6048946868261,18.85676092388659,4.409703375182972,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_01/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.40548367284254,18.840089929628387,4.444103025715439,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_02/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.41141342416822,18.83555501678669,4.459550934335169,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_03/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.36258759489078,18.85490166271376,4.5671078363223465,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_04/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.3347857228242,18.853236913903228,4.521613826551555,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_05/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.28523724189992,18.854572558151524,4.512080243216868,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_06/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.423547143075,18.853725661028303,4.545638554996569,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_07/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.4614920225591,18.850600934866875,4.4694616846992785,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_08/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.2612151694454,18.833484327125745,4.386514666192081,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_09/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.4058593572613,18.826742661903165,4.403358866367976,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_10/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.2863927085963,18.83418578254714,4.3524766934524095,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_11/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.42209007586808,18.847636953716133,4.4817158437516325,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_12/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.316727417584,18.836586546410306,4.462187998815043,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_13/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.3576424176841,18.824955844814056,4.451738362931707,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_14/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.36296338718176,18.837538723591273,4.448473715007104,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_15/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.38589482143382,18.840864761104022,4.422125069221063,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_16/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.42126682515962,18.826990293102774,4.482099664379844,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_17/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.3449853028735,18.841968094396165,4.421422128704002,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_18/trajectory.csv
0.3600000000000001,15.169999999999721,14.809999999999723,154.25426140388632,18.828350071804227,4.507726224603111,11,0,./process/dda_flat_med_full_bf2_cf25_decfts_ep45/mpc2nw_mt-152_st-20_19/trajectory.csv
