time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,3.5,5.309999999999931,5.289999999999932,3.48,1.8099999999999312,44.55551009950727,32.90659192443394,11.554003361535013,3,3,0,[9 0 1],[9 0 1],[],[0.02 2.21 3.49],[0.02 2.21 3.49],[],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-35_01/
