time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m/s],velocity_y [m/s],velocity_z [m/s],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used,gaze_2d_norm_x,gaze_2d_norm_y,gaze_2d_x,gaze_2d_y,gaze_3d_x,gaze_3d_y,gaze_3d_z,angle_rad,angle_deg,high_level_label
0.0,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,12.037715,0.20849052,-4.0613155,-1.0021679,20.112762,-8.386233,1.9987928,-0.22254972,-0.46882477,0.36461872,0.7731288,-9.608006,-6.707891,-0.7064802,1.569262,-0.22384872,-0.037498042,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.01,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,16.960537,1.4206399,-7.648816,-0.37608147,20.01633,-8.453163,1.9913546,-0.17407392,-0.46261567,0.37992498,0.78188366,-9.678258,-6.677051,-0.78131634,5.9999723,-6.0,-5.9999995,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.02,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,16.960537,1.4206399,-7.648816,-0.37608147,19.919209,-8.519753,1.9831637,-0.12512824,-0.4551578,0.39420572,0.78852785,-9.745748,-6.640052,-0.85696906,5.9999723,-6.0,-5.9999995,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.03,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,16.960537,1.4206399,-7.648816,-0.37608147,19.821426,-8.585944,1.9742132,-0.07584479,-0.44647124,0.4074223,0.79304355,-9.80987,-6.5971766,-0.9332105,5.9999723,-6.0,-5.9999995,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.04,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,18.133646,-1.3727943,-7.95944,0.8164873,19.723024,-8.651678,1.9644984,-0.026356606,-0.43657953,0.41953912,0.7954185,-9.870053,-6.5487695,-1.0098064,5.9999723,-6.0,-5.9999995,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.05,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,18.133646,-1.3727943,-7.95944,0.8164873,19.624043,-8.716902,1.9540168,0.023202725,-0.4255093,0.43052343,0.7956463,-9.925773,-6.495238,-1.086519,5.9999723,-6.0,-5.9999995,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.060000000000000005,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,18.133646,-1.3727943,-7.95944,0.8164873,19.524527,-8.781567,1.9427685,0.07269943,-0.4132905,0.4403456,0.7937264,-9.976547,-6.4370403,-1.1631086,5.9999723,-6.0,-5.9999995,0,0.07557221889495849,-0.2692242431640625,0.5377861094474793,0.3653878784179687,-0.9515699577282448,-0.18625661713510022,-0.24458758783400125,0.41619534510229217,23.846236727352142,0
0.07,8.019556818739511,5.999972530447133,-5.999999978121251,-5.999999515297406,18.133646,-1.3727943,-7.95944,0.8164873,19.42453,-8.845628,1.930756,0.12199988,-0.39995602,0.44897908,0.78966385,-10.021953,-6.374688,-1.2393377,5.9999723,-6.0,-5.9999995,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.08,17.228877320295886,5.999997407831231,-5.999999944488942,-3.802722533445427,20.524826,-0.99115956,-5.51308,-1.4970767,19.324108,-8.909048,1.9179839,0.170971,-0.38554192,0.45640063,0.78346974,-10.06162,-6.3087373,-1.3149719,5.9999723,-6.0,-5.9999995,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.09,17.228877320295886,5.999997407831231,-5.999999944488942,-3.802722533445427,20.524826,-0.99115956,-5.51308,-1.4970767,19.22312,-8.971399,1.904592,0.21092667,-0.3651771,0.46694788,0.77724856,-10.133856,-6.160586,-1.3630738,5.9999976,-6.0,-3.8027225,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.09999999999999999,17.228877320295886,5.999997407831231,-5.999999944488942,-3.802722533445427,20.524826,-0.99115956,-5.51308,-1.4970767,19.121477,-9.032242,1.8907291,0.2504265,-0.34402308,0.476486,0.7693476,-10.192583,-6.0072336,-1.4092035,5.9999976,-6.0,-3.8027225,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.10999999999999999,17.228877320295886,5.999997407831231,-5.999999944488942,-3.802722533445427,20.524826,-0.99115956,-5.51308,-1.4970767,19.019316,-9.09153,1.8764153,0.2893851,-0.32212558,0.48499435,0.759784,-10.237395,-5.849968,-1.453211,5.9999976,-6.0,-3.8027225,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.11999999999999998,17.228877320295886,5.999997407831231,-5.999999944488942,-3.802722533445427,20.524826,-0.99115956,-5.51308,-1.4970767,18.91678,-9.149232,1.8616724,0.32771832,-0.29953197,0.4924546,0.74857837,-10.268009,-5.6901097,-1.4949646,5.9999976,-6.0,-3.8027225,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.12999999999999998,20.999999425404745,2.8866994472296787,-5.999999786533113,0.9405478524202329,19.206165,-4.218387,-1.0269915,-0.9906528,18.814007,-9.205328,1.846524,0.36534327,-0.276291,0.49885058,0.735755,-10.284262,-5.5290027,-1.5343521,5.9999976,-6.0,-3.8027225,0,-0.10430349349975586,-0.21129651387532553,0.44784825325012206,0.3943517430623372,-0.8844057115980848,0.3554888952233505,-0.3024139260443658,0.9487102802215572,54.35709503736889,1
0.13999999999999999,20.999999425404745,2.8866994472296787,-5.999999786533113,0.9405478524202329,19.206165,-4.218387,-1.0269915,-0.9906528,18.711134,-9.259639,1.8310641,0.3806272,-0.24644868,0.499527,0.73814535,-10.288493,-5.333247,-1.5566458,2.8866994,-6.0,0.9405478,0,-0.4290079879760742,-0.3096862284342448,0.2854960060119629,0.3451568857828776,-0.6653927458799536,0.7464917779167488,-0.0015872091944379996,1.3210107840633203,75.688342618096,1
0.15,20.999999425404745,2.8866994472296787,-5.999999786533113,0.9405478524202329,19.206165,-4.218387,-1.0269915,-0.9906528,18.60828,-9.312002,1.8154122,0.39548084,-0.21632776,0.49963883,0.7397013,-10.280418,-5.140086,-1.5728419,2.8866994,-6.0,0.9405478,0,-0.4290079879760742,-0.3096862284342448,0.2854960060119629,0.3451568857828776,-0.6653927458799536,0.7464917779167488,-0.0015872091944379996,1.3210107840633203,75.688342618096,1
0.16,20.999999592634968,0.47098278296587015,-5.9318036369192075,2.369011546779865,16.086292,-7.6205697,2.5939348,0.58559144,18.50557,-9.362452,1.7996267,0.4098875,-0.1859623,0.49918586,0.7404211,-10.260011,-4.950332,-1.583411,2.8866994,-6.0,0.9405478,0,-0.4290079879760742,-0.3096862284342448,0.2854960060119629,0.3451568857828776,-0.6653927458799536,0.7464917779167488,-0.0015872091944379996,1.3210107840633203,75.688342618096,1
0.17,20.999999592634968,0.47098278296587015,-5.9318036369192075,2.369011546779865,16.086292,-7.6205697,2.5939348,0.58559144,18.403118,-9.411024,1.7837647,0.4161492,-0.15703359,0.49072084,0.749235,-10.228819,-4.765055,-1.5877701,0.4709828,-5.9318037,2.3690116,0,-0.4290079879760742,-0.3096862284342448,0.2854960060119629,0.3451568857828776,-0.6653927458799536,0.7464917779167488,-0.0015872091944379996,1.3210107840633203,75.688342618096,1
0.18000000000000002,20.999999592634968,0.47098278296587015,-5.9318036369192075,2.369011546779865,16.086292,-7.6205697,2.5939348,0.58559144,18.301022,-9.457771,1.767897,0.4219842,-0.12794384,0.48175263,0.7572806,-10.189344,-4.585381,-1.5846434,0.4709828,-5.9318037,2.3690116,0,-0.4290079879760742,-0.3096862284342448,0.2854960060119629,0.3451568857828776,-0.6653927458799536,0.7464917779167488,-0.0015872091944379996,1.3210107840633203,75.688342618096,1
0.19000000000000003,20.999999592634968,0.47098278296587015,-5.9318036369192075,2.369011546779865,16.086292,-7.6205697,2.5939348,0.58559144,18.199362,-9.502753,1.7520956,0.42738646,-0.098722905,0.47229046,0.7645496,-10.141513,-4.411883,-1.5745839,0.4709828,-5.9318037,2.3690116,0,-0.4290079879760742,-0.3096862284342448,0.2854960060119629,0.3451568857828776,-0.6653927458799536,0.7464917779167488,-0.0015872091944379996,1.3210107840633203,75.688342618096,1
