time-start [s],time-end [s],flight-time [s],flight-distance [m],num-gate-passes,gate-id,gate-ts,has-collision,filepath
0.0,13.1666666666669,13.1666666666669,418.7789791833762,2,[9 0],[0.         2.26666667],0,./process/mpc2nw_switch-06_00/
