time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m/s],velocity_y [m/s],velocity_z [m/s],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used,gaze_2d_norm_x,gaze_2d_norm_y,gaze_2d_x,gaze_2d_y,gaze_3d_x,gaze_3d_y,gaze_3d_z,angle_rad,angle_deg,high_level_label
0.0,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,12.9334545,0.9366939,-3.7577028,-0.28229943,15.056472,-10.687195,1.7904111,0.3523572,-0.34175876,0.22520927,0.84162116,-10.28423,-0.9734771,0.08314597,1.1027918,0.061616834,-0.24553898,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.01,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,13.039432,1.4883958,-4.4124036,-0.023738831,14.953401,-10.696575,1.791136,0.3613582,-0.30357623,0.24278554,0.8475357,-10.328495,-0.902205,0.062416524,5.9999995,-5.9999995,1.8234845,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.02,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,13.039432,1.4883958,-4.4124036,-0.023738831,14.849932,-10.7052355,1.7916716,0.3696788,-0.26482213,0.25990468,0.8518546,-10.363801,-0.82981837,0.045180727,5.9999995,-5.9999995,1.8234845,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.03,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,13.039432,1.4883958,-4.4124036,-0.023738831,14.746157,-10.713169,1.7920493,0.3773034,-0.22556938,0.27653447,0.8545696,-10.38987,-0.7567026,0.030746195,5.9999995,-5.9999995,1.8234845,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.04,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,10.207942,-1.5394958,1.0576923,-0.5762085,14.642168,-10.720368,1.7922938,0.3842176,-0.18589194,0.29264358,0.85567564,-10.40649,-0.6832487,0.018399475,5.9999995,-5.9999995,1.8234845,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.05,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,10.207942,-1.5394958,1.0576923,-0.5762085,14.538061,-10.726834,1.792422,0.39040834,-0.1458645,0.30820167,0.85517055,-10.413527,-0.60985005,0.007411386,5.9999995,-5.9999995,1.8234845,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.060000000000000005,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,10.207942,-1.5394958,1.0576923,-0.5762085,14.43393,-10.732568,1.7924441,0.395864,-0.105562426,0.32317948,0.8530553,-10.410912,-0.5368996,-0.0029574782,5.9999995,-5.9999995,1.8234845,0,-0.2428763961791992,-0.2956110127766927,0.3785618019104004,0.35219449361165367,-0.8111214267145919,0.5848154997186519,0.008535948295805007,0.7190548552530815,41.19880844439189,1
0.07,11.416078204629606,5.999999605279399,-5.999999669511932,1.8234845589769006,10.207942,-1.5394958,1.0576923,-0.5762085,14.329875,-10.737576,1.7923626,0.40057433,-0.0650616,0.3375488,0.84933394,-10.398653,-0.4647871,-0.013451191,5.9999995,-5.9999995,1.8234845,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.08,16.341135670790678,5.999998549931164,-5.999999485382857,0.22701198457415958,12.468337,-1.4256939,0.39737907,-0.80049884,14.22599,-10.741868,1.7921722,0.4045304,-0.024438258,0.35128257,0.8440134,-10.376829,-0.39389586,-0.02481287,5.9999995,-5.9999995,1.8234845,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.09,16.341135670790678,5.999998549931164,-5.999999485382857,0.22701198457415958,12.468337,-1.4256939,0.39737907,-0.80049884,14.122436,-10.745309,1.7920452,0.41447663,0.013427421,0.36417452,0.8339099,-10.332118,-0.2947235,-0.0010358565,5.9999986,-5.9999995,0.22701198,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.09999999999999999,16.341135670790678,5.999998549931164,-5.999999485382857,0.22701198457415958,12.468337,-1.4256939,0.39737907,-0.80049884,14.019393,-10.747772,1.7921405,0.4236764,0.051268913,0.37641057,0.8223046,-10.274254,-0.19850293,0.019529738,5.9999986,-5.9999995,0.22701198,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.10999999999999999,16.341135670790678,5.999998549931164,-5.999999485382857,0.22701198457415958,12.468337,-1.4256939,0.39737907,-0.80049884,13.916993,-10.749291,1.7924216,0.4321131,0.08901807,0.3879687,0.8092184,-10.203651,-0.10590212,0.03601006,5.9999986,-5.9999995,0.22701198,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.11999999999999998,16.341135670790678,5.999998549931164,-5.999999485382857,0.22701198457415958,12.468337,-1.4256939,0.39737907,-0.80049884,13.815361,-10.749905,1.7928436,0.4397716,0.1266069,0.39882803,0.79467463,-10.120819,-0.017563134,0.0475607,5.9999986,-5.9999995,0.22701198,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.12999999999999998,18.574146116743332,2.420220021538868,-5.725032144956842,0.1486446624608424,12.641299,-2.7741241,3.371687,-1.4271647,13.714615,-10.74966,1.7933531,0.44663802,0.16396771,0.4089691,0.77869976,-10.026352,0.06590271,0.05337272,5.9999986,-5.9999995,0.22701198,0,-0.22411981582641602,0.13160037994384766,0.387940092086792,0.5658001899719238,-0.7021825781783662,0.7098830875823603,0.0548236159635408,0.8355186308202285,47.871691250548245,1
0.13999999999999999,18.574146116743332,2.420220021538868,-5.725032144956842,0.1486446624608424,12.641299,-2.7741241,3.371687,-1.4271647,13.614937,-10.748553,1.7939618,0.45556462,0.19188315,0.40528822,0.7690144,-9.907985,0.1541054,0.0679627,2.4202201,-5.7250323,0.14864466,0,0.19182025909423828,-0.14401199340820312,0.5959101295471192,0.42799400329589843,0.11052164278567238,0.9813871644718783,0.15704839981929886,1.6673891613426868,95.53436175079382,1
0.15,18.574146116743332,2.420220021538868,-5.725032144956842,0.1486446624608424,12.641299,-2.7741241,3.371687,-1.4271647,13.516483,-10.746605,1.7947029,0.464051,0.21961318,0.4012157,0.75858593,-9.781674,0.23439771,0.07980929,2.4202201,-5.7250323,0.14864466,0,0.19182025909423828,-0.14401199340820312,0.5959101295471192,0.42799400329589843,0.11052164278567238,0.9813871644718783,0.15704839981929886,1.6673891613426868,95.53436175079382,1
0.16,17.228408080862057,-0.5019972629817385,-0.5293241259593979,-0.2105806720269393,13.062524,-3.1370432,3.8415742,-1.1030301,13.41933,-10.743894,1.795547,0.47208896,0.24713098,0.3967555,0.74742436,-9.647903,0.30647936,0.08847476,2.4202201,-5.7250323,0.14864466,0,0.19182025909423828,-0.14401199340820312,0.5959101295471192,0.42799400329589843,0.11052164278567238,0.9813871644718783,0.15704839981929886,1.6673891613426868,95.53436175079382,1
0.17,17.228408080862057,-0.5019972629817385,-0.5293241259593979,-0.2105806720269393,13.062524,-3.1370432,3.8415742,-1.1030301,13.323493,-10.74052,1.7964271,0.47454286,0.24750467,0.39388737,0.74726367,-9.519737,0.36807296,0.08764402,-0.5019973,-0.5293241,-0.21058068,0,0.19182025909423828,-0.14401199340820312,0.5959101295471192,0.42799400329589843,0.11052164278567238,0.9813871644718783,0.15704839981929886,1.6673891613426868,95.53436175079382,1
0.18000000000000002,17.228408080862057,-0.5019972629817385,-0.5293241259593979,-0.2105806720269393,13.062524,-3.1370432,3.8415742,-1.1030301,13.228936,-10.736535,1.7973024,0.47698992,0.24787478,0.3910136,0.74709225,-9.391625,0.4286352,0.08752959,-0.5019973,-0.5293241,-0.21058068,0,0.19182025909423828,-0.14401199340820312,0.5959101295471192,0.42799400329589843,0.11052164278567238,0.9813871644718783,0.15704839981929886,1.6673891613426868,95.53436175079382,1
0.19000000000000003,17.228408080862057,-0.5019972629817385,-0.5293241259593979,-0.2105806720269393,13.062524,-3.1370432,3.8415742,-1.1030301,13.135659,-10.731952,1.7981801,0.47943014,0.24824132,0.38813418,0.74691004,-9.263576,0.48816416,0.08812784,-0.5019973,-0.5293241,-0.21058068,0,0.19182025909423828,-0.14401199340820312,0.5959101295471192,0.42799400329589843,0.11052164278567238,0.9813871644718783,0.15704839981929886,1.6673891613426868,95.53436175079382,1
