t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
2.109999999999999,3.3999999999999715,1.2899999999999725,20.043554750618018,2.2782363750623826,0.5196579469890126,2,1,./process/dda_0/mpc2nw_mt-70_st-20_01/trajectory.csv
