t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.0,3.083333333333328,3.083333333333328,36.8627793248166,1.6633035835913008,0.6341270488965232,2,1,./process/dda_offline_0/mpc2nw_st-20_if-60_cf-20_02/trajectory.csv
