t_start,t_end,flight_time,travel_distance,median_path_deviation,iqr_path_deviation,num_gates_passed,num_collisions,filepath
0.0,5.016666666666653,5.016666666666653,49.06936452808932,2.080219048850298,0.5744754607467295,4,1,./process/dda_offline_0/mpc2nw_st-45_if-60_cf-20_02/trajectory.csv
