time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m/s],velocity_y [m/s],velocity_z [m/s],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used
19.350000000000225,,,,,12.339925,0.083876416,-0.49483392,-1.3005159,25.30759,-0.09554696,2.344033,-0.6481562,-0.0888144,0.34869274,0.6711339,2.4237013,-6.296201,-0.38177684,1.1223643,-3.0764072,-1.1199511,1
19.360000000000227,,,,,12.219759,-1.1885959,2.9411418,-1.2128941,25.331474,-0.15828761,2.34018,-0.63883287,-0.084503666,0.3609355,0.6741506,2.3530192,-6.2514234,-0.3891839,0.9606907,-2.6736999,-1.1288115,1
19.37000000000023,,,,,12.219759,-1.1885959,2.9411418,-1.2128941,25.354654,-0.22056752,2.3362389,-0.6306192,-0.08156419,0.3701921,0.67721945,2.2826242,-6.2041645,-0.3992914,0.62614924,-1.797824,-1.1329374,1
19.38000000000023,,,,,12.219759,-1.1885959,2.9411418,-1.2128941,25.377127,-0.28236377,2.3321896,-0.623927,-0.08037872,0.37581605,0.6804545,2.2120159,-6.1548233,-0.41072,0.34368306,-1.0585773,-1.136861,1
19.39000000000023,,,,,12.219759,-1.1885959,2.9411418,-1.2128941,25.398893,-0.3436597,2.3280218,-0.6185616,-0.080697455,0.378407,0.6838707,2.1413293,-6.1042275,-0.42293838,0.105185434,-0.43464708,-1.140592,1
19.400000000000233,,,,,11.9455595,-2.2681289,4.9285803,-1.0114346,25.419954,-0.40444636,2.3237298,-0.61433345,-0.08230335,0.37845552,0.6874544,2.0706494,-6.0530686,-0.43548492,-0.09618801,0.09195515,-1.1441399,1
19.410000000000235,,,,,11.9455595,-2.2681289,4.9285803,-1.0114346,25.440315,-0.46472695,2.319303,-0.6114177,-0.08528241,0.37558076,0.6912569,2.0016212,-6.0031185,-0.44986075,-0.43434262,0.8464744,-1.1376281,1
19.420000000000236,,,,,11.9455595,-2.2681289,4.9285803,-1.0114346,25.459988,-0.52451146,2.314735,-0.60992485,-0.089691944,0.36948958,0.6952886,1.9327455,-5.9539676,-0.46364108,-0.7198549,1.4832853,-1.1314358,1
19.430000000000238,,,,,11.9455595,-2.2681289,4.9285803,-1.0114346,25.478973,-0.5838115,2.310034,-0.60959136,-0.09531622,0.3606639,0.6994544,1.8641064,-5.906332,-0.47636655,-0.96091914,2.0207512,-1.1255473,1
19.44000000000024,,,,,11.938813,-3.0503185,5.757134,-0.6561631,25.497272,-0.6426455,2.3052125,-0.6101796,-0.101967834,0.34950167,0.7036573,1.7957817,-5.860838,-0.487685,-1.1644543,2.4743707,-1.1199477,1
19.45000000000024,,,,,11.938813,-3.0503185,5.757134,-0.6561631,25.51489,-0.7010377,2.3002858,-0.6116544,-0.10951136,0.3359141,0.7078485,1.727897,-5.81808,-0.49737722,-1.4582245,2.9865086,-1.0971898,1
19.460000000000242,,,,,11.938813,-3.0503185,5.757134,-0.6561631,25.531836,-0.7590184,2.2952714,-0.61396,-0.11782446,0.31983882,0.71195173,1.6605589,-5.778635,-0.50513417,-1.70625,3.4187393,-1.0755485,1
19.470000000000244,,,,,11.938813,-3.0503185,5.757134,-0.6561631,25.54811,-0.8166237,2.2901902,-0.6168698,-0.12677197,0.30161768,0.71584135,1.593936,-5.743078,-0.51077414,-1.9156517,3.7835317,-1.0549692,1
19.480000000000246,,,,,11.577398,-3.0668535,5.639703,-0.638026,25.563719,-0.8738951,2.2850635,-0.62018585,-0.13623533,0.28154135,0.7194063,1.528202,-5.711922,-0.5142183,-2.092443,4.0914087,-1.0353997,1
19.490000000000247,,,,,11.577398,-3.0668535,5.639703,-0.638026,25.578688,-0.930883,2.279899,-0.6237269,-0.14607191,0.2598841,0.72255766,1.4654957,-5.686416,-0.5184108,-2.244294,4.332938,-1.0159004,1
19.50000000000025,,,,,11.577398,-3.0668535,5.639703,-0.638026,25.593033,-0.9876409,2.2747023,-0.62734073,-0.15615998,0.23688233,0.7252213,1.4040114,-5.665991,-0.5205759,-2.3724914,4.536783,-0.9973579,1
19.51000000000025,,,,,11.577398,-3.0668535,5.639703,-0.638026,25.606771,-1.0442214,2.2694936,-0.6309085,-0.16643038,0.21271828,0.7273293,1.3439375,-5.650969,-0.52086866,-2.480719,4.7088246,-0.9797254,1
19.520000000000252,,,,,11.680352,-2.5165358,4.279098,-0.90092933,25.619917,-1.1006799,2.2642906,-0.63432866,-0.17682205,0.18755192,0.72882575,1.2854626,-5.6416273,-0.5195001,-2.5720866,4.854025,-0.9629581,1
19.530000000000253,,,,,11.680352,-2.5165358,4.279098,-0.90092933,25.632483,-1.157074,2.259113,-0.6373612,-0.18703151,0.16202708,0.7297524,1.2282637,-5.6381364,-0.5158358,-2.5634894,4.764355,-0.9599143,1
19.540000000000255,,,,,11.680352,-2.5165358,4.279098,-0.90092933,25.644485,-1.213463,2.2539778,-0.6398489,-0.19682164,0.13667427,0.7301892,1.1729987,-5.640573,-0.5110777,-2.5562234,4.68867,-0.9570199,1
19.550000000000257,,,,,11.680352,-2.5165358,4.279098,-0.90092933,25.655949,-1.2699056,2.2488942,-0.6418215,-0.20623222,0.11147068,0.7301433,1.1197807,-5.648861,-0.50554764,-2.5500824,4.6247888,-0.95426756,1
19.560000000000258,,,,,11.965015,-1.5295085,2.2277524,-1.3107748,25.66689,-1.32646,2.2438686,-0.64330286,-0.2152964,0.08639869,0.7296202,1.0687125,-5.6629205,-0.4995589,-2.544892,4.5708704,-0.9516502,1
19.57000000000026,,,,,11.965015,-1.5295085,2.2277524,-1.3107748,25.677322,-1.3831857,2.2389164,-0.6441345,-0.22370423,0.062251657,0.7288164,1.0186813,-5.6831045,-0.49087512,-2.3867214,4.2053924,-0.9692726,1
19.58000000000026,,,,,11.965015,-1.5295085,2.2277524,-1.3107748,25.687267,-1.4401407,2.2340508,-0.6442422,-0.23122455,0.03966007,0.7279531,0.970907,-5.708679,-0.48231122,-2.2531912,3.8969212,-0.9860302,1
19.590000000000263,,,,,11.965015,-1.5295085,2.2277524,-1.3107748,25.696747,-1.4973764,2.229269,-0.64374834,-0.23798798,0.018389385,0.7270578,0.9253262,-5.739217,-0.47409177,-2.1404626,3.6365652,-1.0019655,1
19.600000000000264,,,,,11.300647,-0.2777018,-0.38640448,-1.3466341,25.705782,-1.5549407,2.2245672,-0.6427485,-0.24410383,-0.0017607263,0.72614473,0.88187647,-5.7743497,-0.46639913,-2.045294,3.4168198,-1.0171189,1
19.610000000000266,,,,,11.300647,-0.2777018,-0.38640448,-1.3466341,25.714403,-1.6128672,2.2199097,-0.64120865,-0.24922904,-0.019926665,0.7254935,0.84277433,-5.811518,-0.46520877,-1.7700019,2.8235457,-1.0332884,1
19.620000000000267,,,,,11.300647,-0.2777018,-0.38640448,-1.3466341,25.722643,-1.6711829,2.2152607,-0.6391517,-0.25310835,-0.03543781,0.7253736,0.80541325,-5.852071,-0.46467233,-1.5375918,2.322815,-1.0486643,1
