time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m],velocity_y [m],velocity_z [m],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used
0.0,6.280188096630832,-5.999999802945527,-5.99999993481249,4.223343765862819,80.15787,1.1234308,-36.472225,2.777802,-0.3565825,1.8399144,2.322772,-0.2727708,0.4163314,-0.05168207,-0.86579055,-7.9229074,9.085356,0.40607595,2.9509606,-6.0021286,2.9034212,0
0.01,6.280188096630832,-5.999999802945527,-5.99999993481249,4.223343765862819,80.15787,1.1234308,-36.472225,2.777802,-0.4361575,1.9309281,2.3266757,-0.266568,0.3868655,-0.060352918,-0.88070095,-7.99085,9.117064,0.3748237,1.9462185,-5.6209993,2.9339743,0
0.02,6.280188096630832,-5.999999802945527,-5.99999993481249,4.223343765862819,80.15787,1.1234308,-36.472225,2.777802,-0.5163777,2.02225,2.330275,-0.25800073,0.35970685,-0.06530727,-0.89430505,-8.05228,9.147017,0.34534302,1.061036,-5.3272953,2.9655323,0
0.03,6.280188096630832,-5.999999802945527,-5.99999993481249,4.223343765862819,80.15787,1.1234308,-36.472225,2.777802,-0.5971843,2.1138613,2.3335872,-0.2474623,0.33439785,-0.06687407,-0.9069004,-8.10823,9.1749,0.3172749,0.2830506,-5.11021,2.9983127,0
0.04,6.280188096630832,-5.999999802945527,-5.99999993481249,4.223343765862819,80.15787,1.1234308,-36.472225,2.777802,-0.6785255,2.2057397,2.3366237,-0.23526843,0.3105229,-0.06535359,-0.9186692,-8.15929,9.200351,0.29013792,-0.40287462,-4.9562154,3.0321124,0
0.05,10.315363060114752,-5.999999887743838,-5.999999959017226,3.858495854869463,80.15787,1.1234308,-36.472225,2.777802,-0.760355,2.2978592,2.3393917,-0.22167176,0.28771636,-0.061017375,-0.9297084,-8.205938,9.223078,0.26357335,-1.0096388,-4.8540163,3.066749,0
0.060000000000000005,10.315363060114752,-5.999999887743838,-5.999999959017226,3.858495854869463,80.15787,1.1234308,-36.472225,2.777802,-0.8426936,2.3902206,2.342001,-0.2067927,0.26536873,-0.053642824,-0.94018006,-8.260959,9.248593,0.25825155,-1.7078458,-4.9544272,3.0984414,0
0.07,10.315363060114752,-5.999999887743838,-5.999999959017226,3.858495854869463,80.15787,1.1234308,-36.472225,2.777802,-0.92555666,2.4828162,2.3445563,-0.19071944,0.24292682,-0.043038618,-0.95013696,-8.310869,9.269794,0.25273612,-2.334036,-5.075986,3.1318808,0
0.08,10.315363060114752,-5.999999887743838,-5.999999959017226,3.858495854869463,80.15787,1.1234308,-36.472225,2.777802,-1.0088942,2.5756006,2.3470547,-0.17359333,0.22017929,-0.029487588,-0.9594357,-8.355933,9.286381,0.24693842,-2.896288,-5.2122407,3.1667025,0
0.09,10.315363060114752,-5.999999887743838,-5.999999959017226,3.858495854869463,80.15787,1.1234308,-36.472225,2.777802,-1.0926623,2.668528,2.3495011,-0.15554482,0.19699751,-0.013311967,-0.9678949,-8.397122,9.298357,0.24263388,-3.3799374,-5.3361626,3.2006493,0
0.09999999999999999,10.315363060114752,-5.999999887743838,-5.999999959017226,3.858495854869463,80.15787,1.1234308,-36.472225,2.777802,-1.1768239,2.7615511,2.3519144,-0.13670976,0.17336306,0.0050886874,-0.97531,-8.434599,9.305444,0.24035938,-3.7882035,-5.4406176,3.23293,0
0.10999999999999999,15.844956435029973,-5.999999930598964,-5.999999967524064,2.7459589453732782,80.15787,1.1234308,-36.472225,2.777802,-1.2613405,2.854619,2.3543139,-0.11720679,0.14928369,0.025351558,-0.98149586,-8.4680805,9.307305,0.23979096,-4.132837,-5.528661,3.2636268,0
0.11999999999999998,15.844956435029973,-5.999999930598964,-5.999999967524064,2.7459589453732782,80.15787,1.1234308,-36.472225,2.777802,-1.3462509,2.9476712,2.3569794,-0.09727413,0.12477679,0.047177725,-0.9862771,-8.512898,9.301772,0.29353765,-4.423956,-5.602711,3.2382247,0
