time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,2.5,3.4299999999999713,3.4099999999999713,2.48,0.9299999999999713,32.66934921763355,23.417936899819047,9.162502667961185,2,2,0,[9 0],[9 0],[],[0.02 2.23],[0.02 2.23],[],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-25_00/
