time-start [s],time-switch [s],time-end [s],flight-time-total [s],flight-time-mpc [s],flight-time-network [s],flight-distance-total [m],flight-distance-mpc [m],flight-distance-network [m],num-gate-passes-total,num-gate-passes-mpc,num-gate-passes-network,gate-id-total,gate-id-mpc,gate-id-network,gate-ts-total,gate-ts-mpc,gate-ts-network,has-collision,filepath
0.02,0.5,1.2400000000000009,1.2200000000000009,0.48,0.7400000000000009,11.182900790472994,6.171406802716214,4.9038931570906135,1,1,0,[9],[9],[],[0.02],[0.02],[],1,./process/dda_0/trajectory_mpc2nw_mt-70_st-05_01/
